v8-version,10,2,154,26,-node.26,0
v8-platform,macos,macos
shared-library,/Users/miriam/.nvm/versions/node/v18.17.0/bin/node,0x100a7c000,0x101ddb0a4,10977280
shared-library,/usr/lib/libnetwork.dylib,0x19a315fc0,0x19a315fc0,359383040
shared-library,/usr/lib/libsqlite3.dylib,0x19bb35268,0x19bce75e0,359383040
shared-library,/System/Library/Frameworks/Foundation.framework/Versions/C/Foundation,0x196a17e70,0x197124d10,359383040
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x19bf3749c,0x19cadc08c,359383040
shared-library,/usr/lib/libCoreEntitlements.dylib,0x21eddf3e4,0x21ede5190,359383040
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x20b84cfe4,0x20b86aca0,359383040
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x19bb1b314,0x19bb2d460,359383040
shared-library,/usr/lib/libMobileGestalt.dylib,0x19a6f4900,0x19a73e0dc,359383040
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x1a0db3640,0x1a0dbebe4,359383040
shared-library,/usr/lib/libcoretls.dylib,0x1a07a339c,0x1a07b5468,359383040
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x1a19f0e04,0x1a19f1c00,359383040
shared-library,/usr/lib/libpam.2.dylib,0x1a13d4920,0x1a13d7cf4,359383040
shared-library,/usr/lib/libxar.1.dylib,0x1a1a59570,0x1a1a65770,359383040
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x19d87d8dc,0x19d8b0b00,359383040
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x19ce2e400,0x19ce34d80,359383040
shared-library,/usr/lib/libarchive.2.dylib,0x1a1281d8c,0x1a12f3480,359383040
shared-library,/usr/lib/libxml2.2.dylib,0x19d8c743c,0x19d98f950,359383040
shared-library,/usr/lib/liblangid.dylib,0x19fcc21e4,0x19fcc2d20,359383040
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x1a5777524,0x1a589dca0,359383040
shared-library,/usr/lib/swift/libswiftCore.dylib,0x1a3836660,0x1a3c8de88,359383040
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1b71457cc,0x1b714acc8,359383040
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1b5005fac,0x1b500a0d8,359383040
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x1a8d3dce4,0x1a8d4e8d0,359383040
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1b7165d44,0x1b7165fb0,359383040
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x1ab18f370,0x1ab190f30,359383040
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1b7159a1c,0x1b71629b8,359383040
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x21fc92f7c,0x21fcdb080,359383040
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x21fde4dc0,0x21fe7cb40,359383040
shared-library,/usr/lib/swift/libswiftos.dylib,0x1ab193a24,0x1ab1a78f0,359383040
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x19fcbd7e0,0x19fcc0438,359383040
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x1a04969f4,0x1a04a1200,359383040
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x19ed51c64,0x19ed60448,359383040
shared-library,/usr/lib/libpcap.A.dylib,0x1a1147c60,0x1a11687f0,359383040
shared-library,/usr/lib/libdns_services.dylib,0x19bf24780,0x19bf2b0a8,359383040
shared-library,/usr/lib/liblzma.5.dylib,0x1a19d7670,0x1a19e9770,359383040
shared-library,/usr/lib/libbz2.1.0.dylib,0x1a0dc3cec,0x1a0dcefa0,359383040
shared-library,/usr/lib/libiconv.2.dylib,0x1a117d5c0,0x1a1192970,359383040
shared-library,/usr/lib/libcharset.1.dylib,0x1a10d0948,0x1a10d0e38,359383040
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x21fd305fc,0x21fdc6e30,359383040
shared-library,/usr/lib/libheimdal-asn1.dylib,0x1a1e239dc,0x1a1e2cb40,359383040
shared-library,/usr/lib/libCheckFix.dylib,0x1a0795828,0x1a079fd4c,359383040
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x19a771bf4,0x19a7889b8,359383040
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x19fcc44b4,0x19fd954e8,359383040
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x19cd54624,0x19cd87698,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x1a7ac8000,0x1a7ac8000,359383040
shared-library,/usr/lib/libmecab.dylib,0x1a07cbfa4,0x1a081acd0,359383040
shared-library,/usr/lib/libCRFSuite.dylib,0x196769588,0x196796bb8,359383040
shared-library,/usr/lib/libgermantok.dylib,0x1a08292a0,0x1a082ad40,359383040
shared-library,/usr/lib/libThaiTokenizer.dylib,0x1a1380d08,0x1a1381d50,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x19ce37660,0x19d155068,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1a77fb000,0x1a77fb000,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x1a1a9f038,0x1a1b15110,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x1a0397300,0x1a047d004,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x196375390,0x196629b88,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x1a14ac994,0x1a1977bb0,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x1a082c0ec,0x1a083dc40,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x1a13c02f8,0x1a13d1964,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x1a14a7f7c,0x1a14ab190,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x19fdbd040,0x1a0365f50,359383040
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x196677c38,0x1966d8c70,359383040
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x20ab86b80,0x20adec770,359383040
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x19d820af0,0x19d836450,359383040
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x19d8114d4,0x19d8182b0,359383040
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x1a19f37d0,0x1a1a401ec,359383040
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x1a06ce158,0x1a07131d8,359383040
shared-library,/usr/lib/libutil.dylib,0x1a1a68078,0x1a1a6a660,359383040
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x209bf9394,0x209c916e8,359383040
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x198c3b4a4,0x198c69ff0,359383040
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x19d8797fc,0x19d87b750,359383040
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x200bf9860,0x200c01bb0,359383040
shared-library,/usr/lib/libmis.dylib,0x1b7124b34,0x1b71317c8,359383040
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1c50879e8,0x1c5089e08,359383040
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1df8c33f4,0x1df8c4788,359383040
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x19cd24f0c,0x19cd482b0,359383040
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x1a13831a0,0x1a13a3ab8,359383040
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x197450a3c,0x197591ea8,359383040
shared-library,/usr/lib/libxslt.1.dylib,0x1a1a6c3c8,0x1a1a8db7c,359383040
shared-library,/usr/lib/libcmph.dylib,0x1a126f85c,0x1a127ebf0,359383040
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x1a0483f74,0x1a0492a40,359383040
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x19fdb7404,0x19fdbab38,359383040
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x19662fa8c,0x19666ce40,359383040
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x1a0760a3c,0x1a0779980,359383040
shared-library,/usr/lib/libTLE.dylib,0x21ef8225c,0x21ef876b8,359383040
shared-library-end
profiler,begin,1000
new,CodeRange,0x110000000,0
tick,0x195a49fcc,2209,0,0x0,6
new,MemoryChunk,0x238034200000,262144
new,MemoryChunk,0x2edda4b00000,262144
new,MemoryChunk,0x1efde4180000,262144
new,MemoryChunk,0x1c4d73ac0000,262144
new,MemoryChunk,0x2c33bd9c0000,262144
heap-capacity,1030976
heap-available,4346312320
new,MemoryChunk,0x2da83afc0000,262144
tick,0x1011d8ad0,3750,0,0x0,6
new,MemoryChunk,0x13b39800000,262144
new,MemoryChunk,0x41ccf040000,262144
tick,0x195ab7c8c,4709,0,0x0,6
new,MemoryChunk,0x1012a3940000,262144
tick,0x195ab7c8c,5959,0,0x0,6
new,MemoryChunk,0x35d297180000,262144
tick,0x100df4018,7084,0,0x0,1
new,MemoryChunk,0x26f39880000,262144
new,MemoryChunk,0x28e4ce8c0000,262144
new,MemoryChunk,0x25dc1a840000,262144
new,MemoryChunk,0x250200ac0000,262144
tick,0x100df4018,8834,0,0x0,1
new,MemoryChunk,0x3ff6535c0000,262144
new,MemoryChunk,0x110000000,262144
new,MemoryChunk,0x201f74140000,262144
code-creation,Builtin,2,10584,0x101480000,824,DeoptimizationEntry_Eager
code-creation,Builtin,2,10584,0x101480340,824,DeoptimizationEntry_Lazy
code-creation,Builtin,2,10584,0x101480680,824,DeoptimizationEntry_Unused
code-creation,Builtin,2,10584,0x1014809c0,980,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,10625,0x101480da0,352,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,10625,0x101480f20,692,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,10625,0x1014811e0,256,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,10625,0x101481300,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,10625,0x101481420,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,10667,0x1014814e0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,10667,0x101481540,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,10667,0x1014816c0,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,10667,0x101481880,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,10667,0x101481a60,232,CallBoundFunction
code-creation,Builtin,2,10709,0x101481b60,828,CallWrappedFunction
code-creation,Builtin,2,10709,0x101481ea0,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,10709,0x101481f80,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,10750,0x101482060,192,Call_ReceiverIsAny
code-creation,Builtin,2,10750,0x101482140,848,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,11000,0x1014824a0,844,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,11042,0x101482800,996,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,11042,0x101482c00,992,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,11042,0x101483000,996,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,11042,0x101483400,992,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,11042,0x101483800,820,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,11084,0x101483b40,820,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,11084,0x101483e80,820,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,11084,0x1014841c0,780,CallProxy
code-creation,Builtin,2,11084,0x1014844e0,156,CallVarargs
code-creation,Builtin,2,11084,0x101484580,1148,CallWithSpread
code-creation,Builtin,2,11125,0x101484a00,1928,CallWithSpread_Baseline
code-creation,Builtin,2,11125,0x1014851a0,1984,CallWithSpread_WithFeedback
code-creation,Builtin,2,11125,0x101485980,1160,CallWithArrayLike
code-creation,Builtin,2,11125,0x101485e20,1960,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,11125,0x1014865e0,184,CallForwardVarargs
code-creation,Builtin,2,11167,0x1014866a0,184,CallFunctionForwardVarargs
code-creation,Builtin,2,11167,0x101486760,156,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,11167,0x101486800,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,11167,0x101486900,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,11167,0x101486a60,24,ConstructFunction
code-creation,Builtin,2,11209,0x101486a80,236,ConstructBoundFunction
code-creation,Builtin,2,11209,0x101486b80,44,ConstructedNonConstructable
code-creation,Builtin,2,11209,0x101486bc0,88,Construct
code-creation,Builtin,2,11209,0x101486c20,156,ConstructVarargs
code-creation,Builtin,2,11250,0x101486cc0,1176,ConstructWithSpread
code-creation,Builtin,2,11250,0x101487160,1932,ConstructWithSpread_Baseline
code-creation,Builtin,2,11250,0x101487900,1912,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,11250,0x101488080,1288,ConstructWithArrayLike
code-creation,Builtin,2,11292,0x1014885a0,2020,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,11292,0x101488da0,236,ConstructForwardVarargs
code-creation,Builtin,2,11292,0x101488ea0,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,11334,0x101488fa0,732,Construct_Baseline
code-creation,Builtin,2,11334,0x101489280,736,Construct_WithFeedback
code-creation,Builtin,2,11334,0x101489580,564,JSConstructStubGeneric
code-creation,Builtin,2,11334,0x1014897c0,472,JSBuiltinsConstructStub
code-creation,Builtin,2,11334,0x1014899a0,692,FastNewObject
code-creation,Builtin,2,11375,0x101489c60,332,FastNewClosure
code-creation,Builtin,2,11375,0x101489dc0,764,ConstructProxy
code-creation,Builtin,2,11375,0x10148a0c0,264,JSEntry
code-creation,Builtin,2,11375,0x10148a1e0,264,JSConstructEntry
code-creation,Builtin,2,11375,0x10148a300,264,JSRunMicrotasksEntry
code-creation,Builtin,2,11500,0x10148a420,188,JSEntryTrampoline
code-creation,Builtin,2,11500,0x10148a4e0,188,JSConstructEntryTrampoline
code-creation,Builtin,2,11500,0x10148a5a0,380,ResumeGeneratorTrampoline
code-creation,Builtin,2,11500,0x10148a720,1636,StringFromCodePointAt
code-creation,Builtin,2,11500,0x10148ada0,592,StringEqual
code-creation,Builtin,2,11542,0x10148b000,320,StringGreaterThan
code-creation,Builtin,2,11542,0x10148b160,320,StringGreaterThanOrEqual
code-creation,Builtin,2,11542,0x10148b2c0,320,StringLessThan
code-creation,Builtin,2,11542,0x10148b420,320,StringLessThanOrEqual
code-creation,Builtin,2,11542,0x10148b580,2708,StringSubstring
code-creation,Builtin,2,11584,0x10148c020,116,OrderedHashTableHealIndex
code-creation,Builtin,2,11584,0x10148c0a0,1252,InterpreterEntryTrampoline
code-creation,Builtin,2,11584,0x10148c5a0,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,11584,0x10148c620,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,11584,0x10148c6c0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,11625,0x10148c760,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,11625,0x10148c800,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,11625,0x10148c8a0,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,11625,0x10148c940,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,11667,0x10148c9a0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,11667,0x10148ca80,80,InterpreterOnStackReplacement
code-creation,Builtin,2,11667,0x10148cae0,596,BaselineOutOfLinePrologue
code-creation,Builtin,2,11667,0x10148cd40,76,BaselineOnStackReplacement
code-creation,Builtin,2,11667,0x10148cda0,104,BaselineLeaveFrame
code-creation,Builtin,2,11709,0x10148ce20,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,11709,0x10148cf20,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,11709,0x10148d020,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,11709,0x10148d100,1240,CompileLazy
code-creation,Builtin,2,11750,0x10148d5e0,76,CompileLazyDeoptimizedCode
code-creation,Builtin,2,11750,0x10148d640,316,InstantiateAsmJs
code-creation,Builtin,2,11750,0x10148d780,44,NotifyDeoptimized
code-creation,Builtin,2,11750,0x10148d7c0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,11792,0x10148d820,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,11792,0x10148d880,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,11792,0x10148d8e0,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,11792,0x10148d960,396,CallApiCallback
code-creation,Builtin,2,11834,0x10148db00,372,CallApiGetter
code-creation,Builtin,2,11834,0x10148dc80,8,HandleApiCall
code-creation,Builtin,2,11834,0x10148dca0,8,HandleApiCallAsFunction
code-creation,Builtin,2,11834,0x10148dcc0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,11834,0x10148dce0,56,AllocateInYoungGeneration
code-creation,Builtin,2,11875,0x10148dd20,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,11875,0x10148dd60,56,AllocateInOldGeneration
code-creation,Builtin,2,11875,0x10148dda0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,11917,0x10148dde0,416,CopyFastSmiOrObjectElements
code-creation,Builtin,2,11917,0x10148dfa0,540,GrowFastDoubleElements
code-creation,Builtin,2,11917,0x10148e1c0,424,GrowFastSmiOrObjectElements
code-creation,Builtin,2,11917,0x10148e380,484,DebugBreakTrampoline
code-creation,Builtin,2,11959,0x10148e580,220,ToNumber
code-creation,Builtin,2,11959,0x10148e660,328,ToNumber_Baseline
code-creation,Builtin,2,11959,0x10148e7c0,392,ToNumeric_Baseline
code-creation,Builtin,2,11959,0x10148e960,140,PlainPrimitiveToNumber
code-creation,Builtin,2,11959,0x10148ea00,260,ToNumberConvertBigInt
code-creation,Builtin,2,12000,0x10148eb20,152,Typeof
code-creation,Builtin,2,12000,0x10148ebc0,140,BigIntToI64
code-creation,Builtin,2,12000,0x10148ec60,8,BigIntToI32Pair
code-creation,Builtin,2,12000,0x10148ec80,264,I64ToBigInt
code-creation,Builtin,2,12000,0x10148eda0,8,I32PairToBigInt
code-creation,Builtin,2,12042,0x10148edc0,136,ToBooleanLazyDeoptContinuation
code-creation,Builtin,2,12042,0x10148ee60,3944,KeyedLoadIC_PolymorphicName
